leaid,year,fips,district_id,district_name,est_population_total,est_population_5_17,est_population_5_17_poverty,est_population_5_17_poverty_pct,est_population_5_17_pct
3629610,2013,36,29610,Vestal Central School District,31300,3998,347,0.0867934,0.12773164
3629640,2013,36,29640,Victor Central School District,22974,4455,243,0.054545455,0.19391486
3629670,2013,36,29670,Voorheesville Central School District,7291,1231,45,0.036555644,0.16883829
3629760,2013,36,29760,Wainscott Common School District,660,102,12,0.11764706,0.15454546
3629790,2013,36,29790,Wallkill Central School District,20531,3462,328,0.094742924,0.16862306
3629820,2013,36,29820,Walton Central School District,6619,971,322,0.33161688,0.14669889
3629850,2013,36,29850,Wantagh Union Free School District,17973,3682,115,0.031233026,0.20486285
3629880,2013,36,29880,Wappingers Central School District,73089,12715,972,0.07644514,0.17396599
3629910,2013,36,29910,Warrensburg Central School District,5775,818,186,0.22738387,0.14164501
3629940,2013,36,29940,Warsaw Central School District,6320,995,215,0.2160804,0.15743671
3629970,2013,36,29970,Warwick Valley Central School District,23823,4587,434,0.09461521,0.19254503
3630030,2013,36,30030,Washingtonville Central School District,24580,4805,465,0.09677419,0.19548413
3630060,2013,36,30060,Waterford-Halfmoon Union Free School District,5896,845,110,0.13017751,0.1433175
3600014,2013,36,14,Waterloo Central School District,12135,1945,427,0.21953727,0.16028018
3630120,2013,36,30120,Watertown City School District,31802,4712,1266,0.2686757,0.14816678
3630160,2013,36,30160,Waterville Central School District,5785,970,164,0.16907217,0.16767502
3630210,2013,36,30210,Watervliet City School District,11108,1551,311,0.20051579,0.1396291
3630240,2013,36,30240,Watkins Glen Central School District,8181,1173,211,0.17988065,0.143381
3630270,2013,36,30270,Waverly Central School District,9944,1663,319,0.191822,0.16723652
3600011,2013,36,11,Wayland-Cohocton Central School District,9329,1534,342,0.22294654,0.1644335
3630330,2013,36,30330,Wayne Central School District,14866,2532,232,0.09162717,0.17032154
3630360,2013,36,30360,Webster Central School District,56372,9817,788,0.08026892,0.17414674
3630420,2013,36,30420,Weedsport Central School District,5338,885,103,0.11638418,0.16579244
3630450,2013,36,30450,Wells Central School District,917,149,36,0.24161074,0.16248637
3630480,2013,36,30480,Wellsville Central School District,9105,1411,310,0.21970233,0.1549698
3630540,2013,36,30540,West Babylon Union Free School District,28037,4367,311,0.071215935,0.15575846
3630600,2013,36,30600,West Canada Valley Central School District,4691,821,100,0.12180268,0.17501599
3630630,2013,36,30630,West Genesee Central School District,31564,5228,435,0.08320581,0.16563173
3630660,2013,36,30660,West Hempstead Union Free School District,17275,3264,291,0.089154415,0.18894356
3615390,2013,36,15390,West Irondequoit Central School District,23922,3858,371,0.09616382,0.16127414
3630690,2013,36,30690,West Islip Union Free School District,28162,5385,282,0.052367687,0.19121511
3630780,2013,36,30780,West Seneca Central School District,53824,7593,877,0.11550112,0.1410709
3630900,2013,36,30900,West Valley Central School District,2196,365,81,0.22191781,0.16621129
3630960,2013,36,30960,Westbury Union Free School District,26538,4200,901,0.2145238,0.15826362
3630990,2013,36,30990,Westfield Central School District,5026,764,158,0.20680629,0.15200955
3631020,2013,36,31020,Westhampton Beach Union Free School District,5595,878,78,0.08883827,0.15692583
3607320,2013,36,7320,Westhill Central School District,12660,1977,126,0.06373293,0.15616114
3631050,2013,36,31050,Westmoreland Central School District,6342,995,153,0.15376884,0.15689057
3631080,2013,36,31080,Westport Central School District,1386,204,29,0.14215687,0.14718615
3631170,2013,36,31170,Wheatland-Chili Central School District,5695,762,138,0.18110237,0.13380158
3631200,2013,36,31200,Wheelerville Union Free School District,1254,184,24,0.13043478,0.14673047
3631260,2013,36,31260,White Plains City School District,58032,8002,1253,0.15658586,0.13788944
3631290,2013,36,31290,Whitehall Central School District,4929,756,266,0.35185185,0.15337797
3631320,2013,36,31320,Whitesboro Central School District,26030,3659,436,0.11915824,0.14056857
3631350,2013,36,31350,Whitesville Central School District,1108,223,57,0.25560537,0.20126353
3631380,2013,36,31380,Whitney Point Central School District,8941,1449,252,0.17391305,0.1620624
3618690,2013,36,18690,William Floyd Union Free School District,50067,9316,1422,0.15264061,0.18607067
3631440,2013,36,31440,Williamson Central School District,6753,1166,213,0.18267581,0.172664
3631470,2013,36,31470,Williamsville Central School District,72777,11924,761,0.06382087,0.16384298
3631500,2013,36,31500,Willsboro Central School District,2558,306,37,0.12091503,0.119624704
3631560,2013,36,31560,Wilson Central School District,8343,1347,196,0.14550854,0.16145271
3631590,2013,36,31590,Windham-Ashland-Jewett Central School District,3157,406,45,0.11083744,0.1286031
3602730,2013,36,2730,Windsor Central School District,10610,1900,319,0.16789474,0.17907634
3631740,2013,36,31740,Worcester Central School District,2495,382,58,0.15183246,0.15310621
3631800,2013,36,31800,Wyandanch Union Free School District,11752,2337,540,0.23106547,0.19885977
3631830,2013,36,31830,Wynantskill Union Free School District,3541,527,44,0.08349146,0.14882801
3631860,2013,36,31860,Wyoming Central School District,1730,284,39,0.13732395,0.16416185
3631920,2013,36,31920,Yonkers City School District,200045,31083,7139,0.22967538,0.15538004
3631950,2013,36,31950,York Central School District,5185,853,120,0.14067996,0.16451302
3608970,2013,36,8970,Yorkshire-Pioneer Central School District,15786,2591,494,0.19065997,0.16413277
3631980,2013,36,31980,Yorktown Central School District,21072,4309,213,0.04943142,0.20448937
3700030,2013,37,30,Alamance-Burlington Schools,154378,26364,6538,0.24798968,0.17077562
3700090,2013,37,90,Alexander County Schools,36930,6048,1245,0.20585318,0.16376929
3700120,2013,37,120,Alleghany County Schools,10939,1559,432,0.2771007,0.1425176
3700180,2013,37,180,Anson County Schools,26161,4097,1425,0.34781548,0.15660717
3700210,2013,37,210,Ashe County Schools,27151,3781,1069,0.28272945,0.13925822
3700240,2013,37,240,Asheboro City Schools,28194,4835,1648,0.34084797,0.17149039
3700270,2013,37,270,Asheville City Schools,40739,4414,1229,0.27843225,0.108348265
3700300,2013,37,300,Avery County Schools,17713,2165,589,0.27205542,0.12222661
3700330,2013,37,330,Beaufort County Schools,47464,7462,2286,0.3063522,0.15721388
3700360,2013,37,360,Bertie County Schools,20344,2979,984,0.3303122,0.14643139
3700390,2013,37,390,Bladen County Schools,34843,5804,2039,0.35130945,0.16657579
3700420,2013,37,420,Brunswick County Schools,115301,14973,3733,0.24931544,0.1298601
3700450,2013,37,450,Buncombe County Schools,207173,31277,6151,0.19666208,0.15097044
3700480,2013,37,480,Burke County Schools,89842,13794,3625,0.26279542,0.15353622
3700530,2013,37,530,Cabarrus County Schools,163561,33261,4319,0.12985177,0.20335533
3700580,2013,37,580,Caldwell County Schools,81990,13357,2935,0.21973497,0.1629101
3700600,2013,37,600,Camden County Schools,10187,1995,231,0.11578947,0.19583783
3700013,2013,37,13,Camp Lejeune Schools,30324,2992,496,0.1657754,0.09866772
3700630,2013,37,630,Carteret County Schools,68434,9624,2161,0.22454281,0.14063185
3700660,2013,37,660,Caswell County Schools,23190,3355,1005,0.29955292,0.14467444
3700690,2013,37,690,Catawba County Schools,105078,18843,3902,0.20707954,0.17932393
3700720,2013,37,720,Chapel Hill-Carrboro Schools,88046,12991,1302,0.10022323,0.14754787
3702970,2013,37,2970,Charlotte-Mecklenburg Schools,990977,174930,34323,0.19620991,0.17652276
3700750,2013,37,750,Chatham County Schools,66817,10395,2102,0.2022126,0.15557419
3700780,2013,37,780,Cherokee County Schools,27218,3802,1183,0.311152,0.13968697
3700870,2013,37,870,Clay County Schools,10584,1460,411,0.28150684,0.13794407
3700900,2013,37,900,Cleveland County Schools,97047,16212,4459,0.2750432,0.16705307
3700930,2013,37,930,Clinton City Schools,15995,2797,851,0.30425456,0.17486715
3700960,2013,37,960,Columbus County Schools,42591,7230,2401,0.33208853,0.16975418
3703310,2013,37,3310,Craven County Schools,104489,16194,4096,0.25293317,0.15498282
3700011,2013,37,11,Cumberland County Schools,303797,54436,13857,0.25455582,0.17918545
3701080,2013,37,1080,Currituck County Schools,24396,4171,715,0.17142172,0.17097065
3701110,2013,37,1110,Dare County Schools,35019,5060,943,0.18636364,0.14449298
3701140,2013,37,1140,Davidson County Schools,128087,22454,4715,0.20998485,0.17530273
3701170,2013,37,1170,Davie County Schools,41554,7087,1187,0.16748977,0.17054917
3701200,2013,37,1200,Duplin County Schools,60084,10893,3556,0.32644817,0.18129618
3701260,2013,37,1260,Durham Public Schools,288133,42876,9528,0.22222222,0.14880627
3737099,2013,37,37099,Eastern Cherokee Reservation,8170,1729,580,0.33545402,0.2116279
3700840,2013,37,840,Edenton-Chowan Schools,14726,2331,738,0.31660232,0.15829146
3701320,2013,37,1320,Edgecombe County Schools,44818,7564,2730,0.36092016,0.16877148
3701380,2013,37,1380,Elkin City Schools,6238,968,256,0.2644628,0.15517794
3701500,2013,37,1500,Forsyth County Schools,361220,62708,16346,0.2606685,0.17360057
3700014,2013,37,14,Fort Bragg Schools,22074,3593,973,0.27080435,0.16277067
3701530,2013,37,1530,Franklin County Schools,62260,10945,2543,0.23234354,0.17579505
3701620,2013,37,1620,Gaston County Schools,209420,35814,9563,0.2670185,0.17101519
3701680,2013,37,1680,Gates County Schools,11650,1956,460,0.23517382,0.167897
3701770,2013,37,1770,Graham County Schools,8736,1393,467,0.33524767,0.15945514
3701800,2013,37,1800,Granville County Schools,58275,9601,1781,0.18550152,0.16475332
3701830,2013,37,1830,Greene County Schools,21232,3401,1098,0.32284623,0.16018274
3701920,2013,37,1920,Guilford County Schools,506610,84854,23052,0.27166662,0.16749373
3701950,2013,37,1950,Halifax County Schools,31778,4746,2002,0.4218289,0.1493486
3702010,2013,37,2010,Harnett County Schools,124987,24895,5353,0.2150231,0.19918072
3702040,2013,37,2040,Haywood County Schools,59183,8356,2142,0.25634274,0.14118919
3702100,2013,37,2100,Henderson County Schools,109540,16324,3661,0.22427101,0.14902319
3702160,2013,37,2160,Hertford County Schools,24431,3550,1269,0.3574648,0.1453072
3702190,2013,37,2190,Hickory City Schools,31504,4930,1349,0.27363083,0.15648806
3702250,2013,37,2250,Hoke County Schools,51322,10013,3022,0.30180764,0.19510151
3702280,2013,37,2280,Hyde County Schools,5721,791,231,0.2920354,0.13826254
3702310,2013,37,2310,Iredell-Statesville Schools,136144,24998,3922,0.15689255,0.1836144
3702340,2013,37,2340,Jackson County Schools,37216,4336,1364,0.31457564,0.11650903
3702370,2013,37,2370,Johnston County Schools,177967,35789,6867,0.1918746,0.20109908
3702400,2013,37,2400,Jones County Schools,10215,1503,476,0.31669992,0.14713657
3702430,2013,37,2430,Kannapolis City Schools,31706,5637,1586,0.28135532,0.17778969
3702560,2013,37,2560,Lee County Schools,60266,11377,2790,0.24523161,0.18877974
3702610,2013,37,2610,Lenoir County Schools,58914,10193,3165,0.3105072,0.17301491
3702640,2013,37,2640,Lexington City Schools,20304,3288,1552,0.47201946,0.16193853
3702680,2013,37,2680,Lincoln County Schools,79740,13559,2459,0.18135555,0.17004013
3702760,2013,37,2760,Macon County Schools,33857,4736,1321,0.27892736,0.13988245
3702820,2013,37,2820,Madison County Schools,21022,3052,803,0.26310617,0.14518124
3702880,2013,37,2880,Martin County Schools,23699,3692,1236,0.3347779,0.15578717
3702940,2013,37,2940,McDowell County Schools,44961,7084,1957,0.27625635,0.15755877
3703000,2013,37,3000,Mitchell County Schools,15328,2117,579,0.27350023,0.13811326
3703060,2013,37,3060,Montgomery County Schools,27571,4763,1350,0.2834348,0.17275397
3703090,2013,37,3090,Moore County Schools,91587,14530,3013,0.20736407,0.15864697
3703120,2013,37,3120,Mooresville City Schools,28373,5503,780,0.14174087,0.193952
3703210,2013,37,3210,Mount Airy City Schools,11024,1636,552,0.3374083,0.14840348
3703270,2013,37,3270,Nash-Rocky Mount Schools,105849,18258,4800,0.26289845,0.172491
3703330,2013,37,3330,New Hanover County Schools,213267,30343,7050,0.23234354,0.14227705
3703360,2013,37,3360,Newton-Conover City Schools,18228,3035,989,0.3258649,0.16650209
3703420,2013,37,3420,Northampton County Schools,20839,2981,1150,0.38577658,0.14304909
3703450,2013,37,3450,Onslow County Schools,154896,25947,6261,0.24129957,0.1675124
3703480,2013,37,3480,Orange County Schools,52306,8995,1406,0.15630905,0.1719688
3703510,2013,37,3510,Pamlico County Schools,12953,1651,515,0.31193218,0.12746082
3703540,2013,37,3540,Pasquotank County Schools,39981,6213,1865,0.30017704,0.15539882
3703570,2013,37,3570,Pender County Schools,55334,9284,2218,0.23890564,0.16778111
3703600,2013,37,3600,Perquimans County Schools,13601,2103,719,0.34189254,0.15462099
3703630,2013,37,3630,Person County Schools,39276,6571,1522,0.2316238,0.16730319
3700012,2013,37,12,Pitt County Schools,174263,27536,8063,0.29281667,0.15801403
3703720,2013,37,3720,Polk County Schools,20411,2856,657,0.23004201,0.13992456
3703780,2013,37,3780,Randolph County Schools,114383,20683,4878,0.23584586,0.18082233
3703870,2013,37,3870,Richmond County Schools,46405,8180,2929,0.35806847,0.1762741
3703900,2013,37,3900,Roanoke Rapids City Schools,14284,2802,1034,0.36902213,0.19616354
3703930,2013,37,3930,Robeson County Schools,134841,25371,10349,0.40790665,0.18815494
3703990,2013,37,3990,Rockingham County Schools,91878,14648,3670,0.25054616,0.1594288
3704050,2013,37,4050,Rowan-Salisbury Schools,130282,22383,5804,0.25930393,0.17180423
3704080,2013,37,4080,Rutherford County Schools,66956,10793,3457,0.3203002,0.16119541
3704140,2013,37,4140,Sampson County Schools,48155,9009,2554,0.2834943,0.18708338
3704200,2013,37,4200,Scotland County Schools,36025,6279,2520,0.4013378,0.17429563
3704320,2013,37,4320,Stanly County Schools,60635,9857,2306,0.23394541,0.16256288
3704380,2013,37,4380,Stokes County Schools,46588,7407,1361,0.1837451,0.15898944
3704410,2013,37,4410,Surry County Schools,55788,9716,2653,0.27305475,0.17415932
3704440,2013,37,4440,Swain County Schools,9591,1373,374,0.2723962,0.14315504
3704500,2013,37,4500,Thomasville City Schools,15029,2601,1336,0.51364857,0.17306541
3704530,2013,37,4530,Transylvania County Schools,32903,4193,1111,0.26496542,0.12743519
3704590,2013,37,4590,Tyrrell County Schools,4109,536,208,0.3880597,0.13044536
3704620,2013,37,4620,Union County Public Schools,212756,48409,6369,0.13156645,0.22753295
3704650,2013,37,4650,Vance County Schools,44808,7858,2762,0.35148892,0.17537047
