,STATE,Abbe,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT,,Alabama,AL
47457,Colorado,CO,186,STRATTON SCH DIST R 4,2013,2364,68,1395,901,2384,1256,902,103,77,,,
47458,Colorado,CO,131,HI PLAINS SCH DISTRICT R-23,2013,2063,63,1039,961,1908,937,649,121,92,,,
47459,Colorado,CO,1167,LAKE COUNTY SCH DIST R-1,2013,13198,1829,4917,6452,14074,5824,4094,1456,2455,,,
47460,Colorado,CO,0,MOUNTAIN BOCES,2013,12696,4518,4627,3551,11881,1364,2248,14,86,,,
47461,Colorado,CO,1402,BAYFIELD SCH DIST 10 JT,2013,27525,335,6478,20712,14614,6214,4454,406,2933,,,
47462,Colorado,CO,4590,DURANGO SCHOOL DIST 9-R,2013,50253,1838,17716,30699,49259,23395,16085,1564,4908,,,
47463,Colorado,CO,718,IGNACIO SCH DIST 11 JT,2013,18325,1867,9278,7180,26404,4801,3830,532,15495,,,
47464,Colorado,CO,0,SAN JUAN BOCES,2013,8703,2935,2760,3008,8741,2878,4478,0,0,,,
47465,Colorado,CO,27909,POUDRE SCH DIST R 1,2013,274346,17895,101316,155135,281016,144657,91322,7921,23203,,,
47466,Colorado,CO,16042,THOMPSON SCH DIST R 2J,2013,141777,9791,65563,66423,137535,71348,47674,5359,3058,,,
47467,Colorado,CO,1139,PARK SCH DIST R 3,2013,13503,621,380,12502,12368,6251,4142,318,697,,,
47468,Colorado,CO,97,AGUILAR REORG SCHOOL DISTRICT 6,2013,1770,312,858,600,1832,1003,706,90,3,,,
47469,Colorado,CO,452,BRANSON REORG SCH DIST 82,2013,3067,103,2361,603,3020,1656,1114,73,102,,,
47470,Colorado,CO,385,HOEHNE REORG SCH DIST 3,2013,3328,148,1789,1391,3069,1386,1269,315,3,,,
47471,Colorado,CO,51,KIM REORG SCH DIST 88,2013,1094,48,543,503,966,465,412,52,24,,,
47472,Colorado,CO,198,PRIMERO REORG SCH DIST 2,2013,4312,109,1543,2660,3390,1439,1330,132,118,,,
47473,Colorado,CO,1198,TRINIDAD SCHOOL DISTRICT 1,2013,11366,945,7428,2993,10664,5400,4152,583,114,,,
47474,Colorado,CO,176,GENOA-HUGO SCHOOL DISTRICT C113,2013,3055,172,496,2387,2465,1274,774,94,106,,,
47475,Colorado,CO,122,KARVAL SCH DIST R 23,2013,1383,61,983,339,1672,734,827,41,33,,,
47476,Colorado,CO,447,LIMON SCH DIST R 4 J,2013,4412,119,2193,2100,4425,2370,1550,187,119,,,
47477,Colorado,CO,0,EAST CENTRAL BOCES,2013,7859,2641,2408,2810,8025,1893,3285,0,121,,,
47478,Colorado,CO,202,FRENCHMAN SCH DIST R 3,2013,2459,57,1750,652,2535,1492,811,83,101,,,
47479,Colorado,CO,319,BUFFALO SCH DIST RE 4,2013,3393,97,2243,1053,3343,1844,1152,121,44,,,
47480,Colorado,CO,197,PLATEAU SCH DIST R 5,2013,2957,60,763,2134,3207,1522,1220,114,351,,,
47481,Colorado,CO,2315,VALLEY SCHOOL DIST RE-1,2013,21230,1897,10004,9329,21185,11296,6919,956,907,,,
47482,Colorado,CO,21746,MESA CO VALLEY SCH DIST 51,2013,186246,16419,89928,79899,177979,102898,58241,5309,4948,,,
47483,Colorado,CO,508,PLATEAU VALLEY SCH DIST 50,2013,4759,260,586,3913,4077,2108,1584,128,148,,,
47484,Colorado,CO,0,GRAND VALLEY BOCES,2013,2578,252,1,2325,2680,1082,1420,33,145,,,
47485,Colorado,CO,135,DE BEQUE SCH DIST JT 49,2013,2266,67,12,2187,2215,1039,751,77,282,,,
47486,Colorado,CO,78,CREEDE CONS SCH DIST 1,2013,1581,52,357,1172,1784,935,600,94,145,,,
47487,Colorado,CO,2280,MOFFAT CO SCH DIST RE 1,2013,22325,1511,3664,17150,21162,11311,7442,766,235,,,
47488,Colorado,CO,784,DOLORES SCH DIST RE4A,2013,6964,267,3672,3025,6587,3434,2146,246,440,,,
47489,Colorado,CO,396,MANCOS SCH DIST 6,2013,4186,480,2196,1510,4251,1729,1601,170,644,,,
47490,Colorado,CO,2753,MONTEZUMA CORTEZ SCH DIST RE 1,2013,25375,3357,7693,14325,24927,11874,9848,974,1471,,,
47491,Colorado,CO,6183,MONTROSE CO SCHOOL DIST RE-1J,2013,50135,5562,27635,16938,53732,27976,18172,2107,4993,,,
47492,Colorado,CO,293,WEST END SCH DIST RE 2,2013,5047,160,3157,1730,5033,1682,1641,242,1415,,,
47493,Colorado,CO,1547,BRUSH SCH DIST R 2J,2013,14361,783,4380,9198,13563,7028,4554,673,518,,,
47494,Colorado,CO,3153,FORT MORGAN SCH DIST 3,2013,28384,3647,14514,10223,27567,13473,9943,1566,1581,,,
47495,Colorado,CO,210,WELDON VALLEY SCH DIST 20J,2013,2515,63,1747,705,2545,1422,817,131,93,,,
47496,Colorado,CO,550,WIGGINS SCH DIST 50 JT,2013,5284,197,2742,2345,5539,2746,1696,206,672,,,
47497,Colorado,CO,222,CHERAW SCH DIST 31,2013,2515,141,1995,379,2514,1319,832,146,136,,,
47498,Colorado,CO,131,MANZANOLA SCH DIST 3 JT,2013,2212,233,1623,356,2445,1066,1097,206,48,,,
47499,Colorado,CO,346,SWINK SCH DIST 33,2013,3807,203,2509,1095,3730,2088,1221,166,106,,,
47500,Colorado,CO,0,SANTA FE TRAIL BOCES,2013,2276,764,701,811,2277,904,925,0,3,,,
47501,Colorado,CO,1307,EAST OTERO SCH DIST R 1,2013,13408,2085,7368,3955,13185,6024,4406,1173,619,,,
47502,Colorado,CO,825,ROCKY FORD SCH DIST R 2,2013,7951,1449,4905,1597,7755,4158,2766,516,240,,,
47503,Colorado,CO,409,FOWLER SCH DIST R4J,2013,3988,319,2551,1118,3936,2321,1200,201,85,,,
47504,Colorado,CO,184,OURAY SCH DIST R 1,2013,3077,93,1216,1768,2779,1695,959,67,35,,,
47505,Colorado,CO,336,RIDGWAY SCH DIST R 2,2013,4780,135,1385,3260,4419,2056,1777,164,190,,,
47506,Colorado,CO,1089,PLATTE CANON SCH DIST 1,2013,10876,354,5289,5233,10241,4911,4213,403,319,,,
47507,Colorado,CO,581,PARK CO SCH DIST RE 2,2013,15285,277,6594,8414,13467,3591,2266,340,6551,,,
47508,Colorado,CO,630,HOLYOKE SCH DIST RE 1J,2013,6070,283,2916,2871,6787,3237,1743,209,1329,,,
47509,Colorado,CO,331,HAXTUN SCH DIST RE 2J,2013,3020,86,1808,1126,3029,1940,883,113,11,,,
47510,Colorado,CO,0,NORTHEAST BOCES,2013,5099,1796,1237,2066,5237,851,3009,2,185,,,
47511,Colorado,CO,1732,ASPEN SCH DIST 1,2013,36517,104,3327,33086,29298,15616,7684,1028,2232,,,
47512,Colorado,CO,218,GRANADA SCH DIST R 1,2013,2627,198,1820,609,2651,1626,795,161,39,,,
47513,Colorado,CO,292,HOLLY SCH DIST R 3,2013,22053,246,20494,1313,21708,1503,1004,127,18899,,,
47514,Colorado,CO,1672,LAMAR SCH DIST R 2,2013,14051,1370,9336,3345,13397,7134,3401,656,1605,,,
47515,Colorado,CO,242,WILEY SCH DIST RE-13 JT,2013,2542,158,1794,590,2499,1499,803,142,54,,,
47516,Colorado,CO,0,SOUTHEASTERN BOCES,2013,2514,789,739,986,2619,672,1470,0,97,,,
47517,Colorado,CO,17711,PUEBLO SCH DIST 60,2013,152635,23705,86623,42307,146045,79599,52846,7264,1708,,,
47518,Colorado,CO,9107,PUEBLO CO SCHOOL DIST 70,2013,74348,5497,37291,31560,76307,38320,25298,3069,6265,,,
47519,Colorado,CO,0,SOUTH CENTRAL BOCES,2013,4431,1985,1161,1285,4418,857,3102,212,8,,,
47520,Colorado,CO,699,MEEKER SCH DIST 1,2013,9608,296,223,9089,7987,3469,2308,222,335,,,
47521,Colorado,CO,561,RANGELY SCHOOL DIST RE-4,2013,7524,121,2169,5234,7347,2396,2442,135,1067,,,
47522,Colorado,CO,0,RIO BLANCO BOCES,2013,2173,365,370,1438,2172,1523,647,0,2,,,
47523,Colorado,CO,475,DEL NORTE SCH DIST C-7,2013,6073,594,2190,3289,4725,2330,1689,355,44,,,
47524,Colorado,CO,1139,MONTE VISTA SCH DIST C-8,2013,12401,834,8731,2836,17019,4884,3491,422,7684,,,
47525,Colorado,CO,449,SARGENT SCH DIST R 33 J,2013,4369,209,2311,1849,4359,2153,1713,191,109,,,
47526,Colorado,CO,406,HAYDEN SCH DIST RE1,2013,5463,76,985,4402,5698,2814,2306,128,273,,,
47527,Colorado,CO,419,SOUTH ROUTT SCH DIST R 3,2013,6017,137,641,5239,5886,2962,2109,203,465,,,
47528,Colorado,CO,2320,STEAMBOAT SPRINGS SCH DIST RE2,2013,27453,602,5445,21406,25968,13926,8979,628,917,,,
47529,Colorado,CO,0,NORTHWEST COLORADO BOCES,2013,3807,1345,1183,1279,3736,958,1922,0,292,,,
47530,Colorado,CO,623,CENTER 26 J T,2013,12406,2684,7731,1991,16535,3697,3046,370,9088,,,
47531,Colorado,CO,210,MOFFAT SCHOOL DIST 2,2013,3439,465,1590,1384,3782,1550,1300,99,782,,,
47532,Colorado,CO,120,MOUNTAIN VALLEY SCHOOL DIST RE-1,2013,1877,353,993,531,2155,1089,802,199,12,,,
47533,Colorado,CO,62,SILVERTON PUB SCH DIST 1,2013,1547,200,397,950,2096,767,585,206,515,,,
47534,Colorado,CO,275,NORWOOD SCH DIST R 2 J,2013,3639,144,2297,1198,3473,1917,1207,140,92,,,
47535,Colorado,CO,806,TELLURIDE SCH DIST R-1,2013,10863,191,1952,8720,10430,5632,2956,767,849,,,
47536,Colorado,CO,0,UNCOMPAHGRE BOCES,2013,957,342,421,194,957,273,565,0,3,,,
47537,Colorado,CO,1154,JULESBURG SCH DIST RE-1,2013,7393,101,5841,1451,7067,4729,1836,214,82,,,
47538,Colorado,CO,114,PLATTE VALLEY SCHOOL DIST RE-3,2013,3470,48,2010,1412,3072,967,699,82,1157,,,
47539,Colorado,CO,3156,SUMMIT COUNTY SCHOOL DIST R 1,2013,41860,1231,2439,38190,36927,18967,13076,1022,1430,,,
47540,Colorado,CO,377,CRIPPLE CREEK-VICTOR SCH DIST RE-1,2013,7594,986,401,6207,6662,3355,1815,181,708,,,
47541,Colorado,CO,2617,WOODLAND PARK SCH DIST RE 2,2013,23410,1170,10328,11912,22194,13062,7424,763,305,,,
47542,Colorado,CO,0,UTE PASS BOCES,2013,1884,862,1022,0,1882,59,448,0,5,,,
47543,Colorado,CO,354,AKRON SCHOOL DISTRICT 1,2013,4413,130,1869,2414,7630,2125,1287,145,3646,,,
47544,Colorado,CO,116,LONE STAR SCH DIST 101,2013,1849,44,1350,455,2080,1083,819,59,51,,,
47545,Colorado,CO,200,OTIS SCH DIST 3,2013,3336,54,2232,1050,3031,1290,840,82,690,,,
47546,Colorado,CO,108,ARICKAREE SCHOOL DIST R 2,2013,1679,51,761,867,1943,908,773,92,114,,,
47547,Colorado,CO,93,WOODLIN SCH DIST R 104,2013,1740,45,649,1046,1726,760,704,103,107,,,
47548,Colorado,CO,19821,GREELEY SCH DIST 6,2013,173783,20430,100951,52402,184112,96496,59702,7077,15000,,,
47549,Colorado,CO,1933,GILCREST RE-1,2013,18494,598,4928,12968,17122,9222,5911,683,733,,,
47550,Colorado,CO,2313,KEENESBURG RE-3(J) SCHOOL DISTRICT,2013,22075,971,8339,12765,22575,10087,7887,971,2084,,,
47551,Colorado,CO,4739,WINDSOR SCH DIST RE-4,2013,44731,1617,14677,28437,38454,21055,13248,1123,471,,,
47552,Colorado,CO,3363,JOHNSTOWN-MILLIKEN RE-5J SCHOOL DISTRICT,2013,26272,1477,14225,10570,25588,15697,7351,1155,218,,,
47553,Colorado,CO,2411,FT LUPTON SCH DIST RE-8,2013,25612,2771,10524,12317,24100,11348,9921,991,789,,,
47554,Colorado,CO,1804,EATON SCHOOL DIST RE-2,2013,15562,540,3787,11235,14599,7933,4463,629,1095,,,
47555,Colorado,CO,1047,PLATTE VALLEY SCH DIST RE-7,2013,12633,257,971,11405,11781,5962,4258,420,459,,,
47556,Colorado,CO,770,AULT-HIGHLANDS SCH DIST RE-9,2013,8419,491,2764,5164,8093,3960,2942,310,500,,,
47557,Colorado,CO,162,BRIGGSDALE RE-10J,2013,2663,62,1137,1464,2530,1124,944,79,158,,,
47558,Colorado,CO,181,PRAIRIE SCHOOL DIST RE-11,2013,2604,86,1210,1308,15519,1229,759,115,13276,,,
47559,Colorado,CO,88,PAWNEE SCHOOL DISTRICT RE 12,2013,1946,30,41,1875,1878,996,704,72,37,,,
47560,Colorado,CO,816,YUMA SCHOOL DISTRICT 1,2013,9062,504,3283,5275,8343,4427,2728,344,368,,,
47561,Colorado,CO,80,LIBERTY SCHOOL DISTRICT J-4,2013,1327,6,615,706,1617,795,647,69,58,,,
47562,Colorado,CO,741,WRAY SCHOOL DISTRICT RD-2,2013,7771,648,3102,4021,7734,3704,2505,420,704,,,
47563,Colorado,CO,186,IDALIA SCHOOL DISTRICT RJ-3,2013,12796,83,11566,1147,14486,1054,785,129,12317,,,
47564,Connecticut,CT,20155,BRIDGEPORT CITY SCHOOLS,2013,387186,37029,289487,60670,396769,202697,97088,18509,62974,,,
47565,Connecticut,CT,10612,DANBURY PUBLIC SCHOOLS,2013,156109,8792,49800,97517,152578,101294,39577,6286,4990,,,
47566,Connecticut,CT,11071,NORWALK CITY SCHOOLS,2013,217432,6476,41071,169885,207464,132323,62172,5603,618,,,
47567,Connecticut,CT,5112,SHELTON CITY SCHOOLS,2013,84954,2893,15215,66846,79164,46049,27014,2958,473,,,
47568,Connecticut,CT,15758,STAMFORD CITY SCHOOLS,2013,316199,11242,56201,248756,309320,182571,104602,12110,4658,,,
47569,Connecticut,CT,8297,BRISTOL CITY SCHOOLS,2013,135905,5063,68724,62118,132373,72318,37658,5532,8521,,,
47570,Connecticut,CT,21545,HARTFORD PUBLIC SCHOOLS,2013,518922,42586,382587,93749,518678,250465,157609,15879,66559,,,
47571,Connecticut,CT,10232,NEW BRITAIN CITY SCHOOLS,2013,175627,19965,109058,46604,164859,101269,42330,5771,3613,,,
47572,Connecticut,CT,4355,TORRINGTON CITY SCHS,2013,79450,2981,34096,42373,77835,50712,21979,2465,1289,,,
47573,Connecticut,CT,4880,MIDDLETOWN CITY SCHOOLS,2013,96966,4041,32330,60595,91439,54400,27108,6183,1583,,,
47574,Connecticut,CT,2412,ANSONIA PUBLIC SCHOOLS,2013,48227,2837,26524,18866,45015,21358,14551,1985,4595,,,
47575,Connecticut,CT,1491,DERBY CITY SCHOOLS,2013,23472,1290,9834,12348,31351,12743,7635,8978,262,,,
47576,Connecticut,CT,8174,MERIDEN CITY SCHOOLS,2013,140102,8640,83684,47778,138314,78882,40861,6792,4765,,,
47577,Connecticut,CT,4480,NAUGATUCK BOROUGH SCHOOLS,2013,74947,3983,39189,31775,74733,46295,23742,3092,291,,,
47578,Connecticut,CT,21150,NEW HAVEN CITY SCHOOLS,2013,441149,41786,269943,129420,417635,236457,109174,26933,21588,,,
47579,Connecticut,CT,18391,WATERBURY CITY SCHOOLS,2013,359556,31574,230689,97293,364773,170253,107994,22054,62024,,,
47580,Connecticut,CT,6643,MILFORD PUBLIC SCHOOLS,2013,133693,3082,26207,104404,129170,84317,33869,4455,5008,,,
47581,Connecticut,CT,6019,WEST HAVEN CITY SCHOOLS,2013,107557,6340,57645,43572,103528,59256,33812,4052,1473,,,
47582,Connecticut,CT,3068,NEW LONDON CITY SCHOOLS,2013,71017,5852,48380,16785,72032,29703,21475,4549,13263,,,
47583,Connecticut,CT,3793,NORWICH CITY SCHOOLS,2013,90069,6682,46903,36484,91208,44594,20760,3298,815,,,
47584,Connecticut,CT,2975,BETHEL TOWN SCHOOLS,2013,51538,1092,13804,36642,50932,30153,17143,1715,634,,,
47585,Connecticut,CT,2791,BROOKFIELD TOWN SCHOOLS,2013,46954,869,6462,39623,45073,27010,14440,1302,1297,,,
47586,Connecticut,CT,4859,DARIEN TOWN SCHOOLS,2013,102139,922,13652,87565,94686,65264,25896,1257,513,,,
47587,Connecticut,CT,1019,EASTON TOWN SCHOOLS,2013,20301,222,2742,17337,19030,12422,5284,4,688,,,
47588,Connecticut,CT,10294,FAIRFIELD TOWN SCHOOL DISTRICT,2013,201273,3673,25948,171652,188771,104897,67863,5331,3453,,,
47589,Connecticut,CT,8845,GREENWICH TOWN SCHOOLS,2013,190701,3798,25470,161433,191527,127255,52339,3828,4069,,,
47590,Connecticut,CT,3476,MONROE TOWN SCHOOLS,2013,64265,1054,13583,49628,61888,37355,20200,1761,876,,,
47591,Connecticut,CT,4213,NEW CANAAN TOWN SCHOOLS,2013,95612,938,11421,83253,90739,51610,33567,1388,1425,,,
47592,Connecticut,CT,2798,NEW FAIRFIELD PUBLIC SCHOOLS,2013,49698,720,11675,37303,47629,27919,14311,1328,2783,,,
47593,Connecticut,CT,5137,NEWTOWN TOWN SCHOOLS,2013,88074,2054,14289,71731,84019,47180,31487,2729,422,,,
47594,Connecticut,CT,1132,REDDING TOWN SCHOOLS,2013,26933,315,3408,23210,25429,18173,6179,9,394,,,
47595,Connecticut,CT,5277,RIDGEFIELD PUBLIC SCHOOLS,2013,102783,1282,12879,88622,96657,59442,30975,3047,233,,,
47596,Connecticut,CT,383,SHERMAN BOARD OF EDUCATION,2013,10085,152,1112,8821,9678,5255,1945,43,40,,,
47597,Connecticut,CT,7178,STRATFORD TOWN SCHOOLS,2013,121348,4004,35375,81969,115947,65580,38134,4831,252,,,
47598,Connecticut,CT,6914,TRUMBULL TOWN SCHOOLS,2013,130016,2382,28218,99416,125664,65922,39011,3644,12849,,,
47599,Connecticut,CT,2419,WESTON PUBLIC SCHOOLS,2013,59906,528,6284,53094,55833,30722,19439,2581,829,,,
47600,Connecticut,CT,5797,WESTPORT TOWN SCHOOLS,2013,122983,1452,14833,106698,125888,73322,40994,4439,1230,,,
47601,Connecticut,CT,4295,WILTON TOWN SCHS,2013,91439,1050,10580,79809,87014,51861,29318,1357,962,,,
47602,Connecticut,CT,3406,AVON PUBLIC SCHOOLS,2013,60446,792,8377,51277,57423,37204,17302,1387,683,,,
47603,Connecticut,CT,2974,BERLIN PUBLIC SCHOOLS,2013,52214,1128,14040,37046,52125,27881,19418,1817,1646,,,
47604,Connecticut,CT,2108,BLOOMFIELD TOWN SCHOOLS,2013,55681,2813,15540,37328,53339,25817,20499,1980,1843,,,
47605,Connecticut,CT,1748,CANTON TOWN SCHOOLS,2013,29755,453,7345,21957,28726,15763,11428,880,187,,,
47606,Connecticut,CT,862,EAST GRANBY SCHOOL SYSTEM,2013,20588,206,7357,13025,20584,10299,5675,259,4050,,,
47607,Connecticut,CT,7035,EAST HARTFORD PUBLIC SCHOOLS,2013,120774,10293,63629,46852,123033,77446,34018,5476,2213,,,
47608,Connecticut,CT,1257,EAST WINDSOR PUBLIC SCHOOLS,2013,23629,741,9237,13651,23912,13806,8611,618,162,,,
47609,Connecticut,CT,5459,ENFIELD TOWN SCHOOLS,2013,89409,4073,40037,45299,87664,59844,23101,2919,786,,,
47610,Connecticut,CT,4049,FARMINGTON TOWN SCHOOLS,2013,72422,1151,9962,61309,69931,45754,19350,1642,431,,,
47611,Connecticut,CT,6586,GLASTONBURY TOWN SCHOOLS,2013,114717,2164,22439,90114,109954,61650,38288,3694,1756,,,
47612,Connecticut,CT,2105,GRANBY PUBLIC SCHOOLS,2013,34964,607,9723,24634,33238,18509,11302,1142,469,,,
47613,Connecticut,CT,214,HARTLAND TOWN SCHOOLS,2013,5137,27,1744,3366,5135,2144,1610,178,12,,,
47614,Connecticut,CT,6236,MANCHESTER TOWN SCHOOLS,2013,127449,6514,51131,69804,124323,72355,39853,5411,1565,,,
47615,Connecticut,CT,639,MARLBOROUGH TOWN SCHOOLS,2013,8851,159,4090,4602,8530,5711,2406,161,36,,,
47616,Connecticut,CT,4323,NEWINGTON PUBLIC SCHOOLS,2013,77040,1510,22101,53429,76055,43560,24828,2339,3387,,,
47617,Connecticut,CT,2356,PLAINVILLE TOWN SCHOOLS,2013,44451,1140,17035,26276,42600,24657,12545,1074,1017,,,
47618,Connecticut,CT,2462,ROCKY HILL TOWN SCHOOLS,2013,40426,821,8020,31585,40414,24674,13482,733,442,,,
47619,Connecticut,CT,4528,SIMSBURY PUBLIC SCHOOLS,2013,79309,1356,15592,62361,76371,47170,25178,2177,1278,,,
47620,Connecticut,CT,6697,SOUTHINGTON TOWN SCHOOLS,2013,102444,2347,32542,67555,99393,63689,30325,2572,492,,,
47621,Connecticut,CT,4277,SOUTH WINDSOR PUBLIC SCHOOLS,2013,79866,1212,22057,56597,77856,45359,25510,3411,1158,,,
47622,Connecticut,CT,2444,SUFFIELD TOWN SCHOOLS,2013,40001,671,13083,26247,38242,24282,10048,950,633,,,
47623,Connecticut,CT,10030,WEST HARTFORD PUBLIC SCHOOLS,2013,170747,5242,38259,127246,167810,94473,57938,5772,1360,,,
47624,Connecticut,CT,3675,WETHERSFIELD TOWN SCHOOLS,2013,63305,1353,15843,46109,62194,34078,23384,1995,566,,,
47625,Connecticut,CT,3388,WINDSOR TOWN SCHOOL DISTRICT,2013,75837,2666,20969,52202,75333,43114,26801,3115,643,,,
47626,Connecticut,CT,1746,WINDSOR LOCKS TOWN SCHOOLS,2013,36616,1004,9944,25668,35652,20816,11593,1328,653,,,
47627,Connecticut,CT,349,BARKHAMSTED TOWN SCHOOLS,2013,4462,29,2085,2348,4458,2878,1403,79,48,,,
47628,Connecticut,CT,75,CANAAN TOWN SCHOOLS,2013,2457,16,507,1934,2392,1517,813,10,28,,,
47629,Connecticut,CT,104,COLEBROOK TOWN SCHOOLS,2013,2065,35,698,1332,2052,1229,694,59,20,,,
47630,Connecticut,CT,103,CORNWALL CONSOLIDATED SCHOOL,2013,3554,17,430,3107,3387,2016,1313,1,29,,,
47631,Connecticut,CT,271,KENT TOWN SCHOOLS,2013,6560,45,873,5642,6030,3749,1990,96,141,,,
47632,Connecticut,CT,1029,LITCHFIELD TOWN SCHOOLS,2013,21414,422,3451,17541,20117,11095,7211,403,387,,,
47633,Connecticut,CT,565,NEW HARTFORD PUBLIC SCHOOLS,2013,9481,212,4154,5115,9303,5889,2873,147,110,,,
47634,Connecticut,CT,4600,NEW MILFORD TOWN SCHOOLS,2013,72857,2139,21258,49460,68887,40885,22290,2714,1530,,,
47635,Connecticut,CT,121,NORFOLK TOWN SCHOOLS,2013,2929,25,639,2265,2927,1557,1226,48,60,,,
47636,Connecticut,CT,315,NORTH CANAAN TOWN SCHOOLS,2013,6344,113,2880,3351,6246,3983,2054,164,27,,,
47637,Connecticut,CT,1606,PLYMOUTH TOWN SCHOOLS,2013,28946,1006,13350,14590,28147,16890,8250,1144,1085,,,
47638,Connecticut,CT,309,SALISBURY CENTRAL SCHOOL,2013,6944,93,911,5940,6859,4380,2303,88,66,,,
47639,Connecticut,CT,188,SHARON TOWN SCHOOLS,2013,5168,51,609,4508,5131,2914,2100,98,19,,,
47640,Connecticut,CT,1004,THOMASTON PUBLIC SCHOOLS,2013,18748,527,8299,9922,17792,10910,5674,661,171,,,
47641,Connecticut,CT,3024,WATERTOWN TOWN SCHS,2013,51217,1194,17581,32442,47100,27746,16103,1128,41,,,
47642,Connecticut,CT,667,WINCHESTER PUBLIC SCHOOLS,2013,24047,570,11126,12351,24010,17031,5346,436,42,,,
47643,Connecticut,CT,251,CHESTER TOWN SCHOOLS,2013,4864,39,1143,3682,4850,2674,1954,96,58,,,
47644,Connecticut,CT,1981,CLINTON TWN SCHOOLS,2013,35185,774,10131,24280,34717,23219,9582,772,380,,,
47645,Connecticut,CT,1971,CROMWELL TOWN SCHOOLS,2013,33174,943,8505,23726,31860,20670,9026,1300,233,,,
47646,Connecticut,CT,347,DEEP RIVER TOWN SCHOOLS,2013,6391,162,2399,3830,6379,3551,2501,122,13,,,
47647,Connecticut,CT,1244,EAST HADDAM TOWN SCHOOLS,2013,23533,493,6547,16493,22466,13064,7467,374,185,,,
47648,Connecticut,CT,1894,EAST HAMPTON TOWN SCHOOLS,2013,34102,557,12952,20593,33596,19701,10498,500,2429,,,
47649,Connecticut,CT,528,ESSEX TOWN SCHOOLS,2013,9647,86,1529,8032,9188,5136,3286,144,26,,,
47650,Connecticut,CT,1495,OLD SAYBROOK PUBLIC SCHOOLS,2013,27914,585,3711,23618,27126,15680,8682,1178,1167,,,
47651,Connecticut,CT,1375,PORTLAND TOWN SCHOOLS,2013,23232,564,6825,15843,22192,12604,7791,745,342,,,
47652,Connecticut,CT,872,WESTBROOK TOWN SCHOOLS,2013,20076,321,2317,17438,18321,12054,4700,720,312,,,
47653,Connecticut,CT,473,BETHANY COMMUNITY SCHOOLS,2013,8112,197,3015,4900,7687,4982,2299,114,180,,,
47654,Connecticut,CT,3258,BRANFORD TOWN SCHOOLS,2013,61995,1480,9199,51316,59836,38164,18382,2562,277,,,
47655,Connecticut,CT,4655,CHESHIRE TOWN SCHOOLS,2013,75467,1690,18404,55373,73112,45092,24197,2572,517,,,
47656,Connecticut,CT,3219,EAST HAVEN TOWN SCHOOLS,2013,59680,2579,27951,29150,57090,31419,17826,2949,742,,,
47657,Connecticut,CT,3562,GUILFORD PUBLIC SCHOOLS,2013,64027,1032,10097,52898,62461,38248,20172,1876,923,,,
47658,Connecticut,CT,5793,HAMDEN TOWN SCHOOLS,2013,127035,4064,38966,84005,122802,71244,39101,3730,489,,,
47659,Connecticut,CT,3379,MADISON PUBLIC SCHOOLS,2013,59847,1036,7796,51015,57678,32836,19731,2009,1784,,,
47660,Connecticut,CT,2085,NORTH BRANFORD TOWN SCHOOLS,2013,37798,986,15856,20956,35104,18286,13175,1655,637,,,
47661,Connecticut,CT,3500,NORTH HAVEN TOWN SCHOOLS,2013,59173,1020,10425,47728,56429,31595,20517,1600,938,,,
47662,Connecticut,CT,1247,ORANGE TOWN SCHOOLS,2013,21903,405,3565,17933,21390,13577,7171,487,29,,,
47663,Connecticut,CT,2095,OXFORD SCHOOLS,2013,33958,603,8047,25308,32552,19412,9818,1518,500,,,
47664,Connecticut,CT,2286,SEYMOUR TOWN SCHOOLS,2013,41740,1494,16952,23294,40085,20624,13499,1547,3115,,,
47665,Connecticut,CT,6265,WALLINGFORD TOWN SCHOOLS,2013,116329,2618,36553,77158,113646,62595,39394,4121,4374,,,
47666,Connecticut,CT,2573,WOLCOTT TOWN PUBLIC SCHOOLS,2013,41122,1105,19068,20949,39304,24315,11793,1765,654,,,
47667,Connecticut,CT,744,WOODBRIDGE PUBLIC SCHOOLS,2013,15390,258,2253,12879,14919,10061,4135,228,387,,,
47668,Connecticut,CT,241,BOZRAH TOWN SCHOOLS,2013,6302,163,1826,4313,5978,2889,1488,114,53,,,
47669,Connecticut,CT,2880,COLCHESTER TOWN SCHOOLS,2013,45873,1042,19789,25042,44843,26886,15213,1295,45,,,
47670,Connecticut,CT,2932,EAST LYME PUBLIC SCHOOLS,2013,50976,921,12784,37271,49082,29516,16320,1609,451,,,
47671,Connecticut,CT,200,FRANKLIN PUBLIC SCHOOLS,2013,4503,98,1384,3021,4482,1863,1208,90,24,,,
47672,Connecticut,CT,1958,GRISWOLD TOWN SCHOOLS,2013,31455,1060,14608,15787,30386,18138,10255,1096,110,,,
47673,Connecticut,CT,4778,GROTON TOWN PUBLIC SCHOOLS,2013,89764,2941,36138,50685,89002,52549,30304,2177,1551,,,
47674,Connecticut,CT,1228,LEBANON TOWN SCHOOLS,2013,20931,457,8120,12354,20632,11878,7318,588,310,,,
47675,Connecticut,CT,2591,LEDYARD PUBLIC SCHOOLS,2013,40990,808,18276,21906,40333,24818,13644,1017,144,,,
